,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
05/01/1973,0.9976,0.9976,0.9976,0.9976
08/01/1973,0.9996,0.9996,0.9996,0.9996
09/01/1973,0.9996,0.9996,0.9996,0.9996
10/01/1973,0.9997,0.9997,0.9997,0.9997
11/01/1973,0.9985,0.9985,0.9985,0.9985
12/01/1973,0.9992,0.9992,0.9992,0.9992
15/01/1973,0.9998,0.9998,0.9998,0.9998
16/01/1973,0.9989,0.9989,0.9989,0.9989
17/01/1973,0.9994,0.9994,0.9994,0.9994
18/01/1973,0.9994,0.9994,0.9994,0.9994
19/01/1973,0.9994,0.9994,0.9994,0.9994
22/01/1973,0.9995,0.9995,0.9995,0.9995
23/01/1973,0.9996,0.9996,0.9996,0.9996
24/01/1973,0.9994,0.9994,0.9994,0.9994
25/01/1973,0.9993,0.9993,0.9993,0.9993
26/01/1973,0.9993,0.9993,0.9993,0.9993
29/01/1973,0.9995,0.9995,0.9995,0.9995
30/01/1973,0.9995,0.9995,0.9995,0.9995
31/01/1973,0.9995,0.9995,0.9995,0.9995
01/02/1973,1.0003,1.0003,1.0003,1.0003
02/02/1973,1.0004,1.0004,1.0004,1.0004
05/02/1973,1.0012,1.0012,1.0012,1.0012
06/02/1973,1.0015,1.0015,1.0015,1.0015
07/02/1973,1.0019,1.0019,1.0019,1.0019
08/02/1973,1.0003,1.0003,1.0003,1.0003
09/02/1973,1.0002,1.0002,1.0002,1.0002
12/02/1973,1.0002,1.0002,1.0002,1.0002
13/02/1973,0.9941,0.9941,0.9941,0.9941
14/02/1973,0.9941,0.9941,0.9941,0.9941
15/02/1973,0.9941,0.9941,0.9941,0.9941
16/02/1973,0.9941,0.9941,0.9941,0.9941
19/02/1973,0.9941,0.9941,0.9941,0.9941
20/02/1973,0.9941,0.9941,0.9941,0.9941
21/02/1973,0.9941,0.9941,0.9941,0.9941
22/02/1973,0.9941,0.9941,0.9941,0.9941
23/02/1973,0.9941,0.9941,0.9941,0.9941
26/02/1973,0.9942,0.9942,0.9942,0.9942
27/02/1973,0.9947,0.9947,0.9947,0.9947
28/02/1973,0.9942,0.9942,0.9942,0.9942
01/03/1973,0.994,0.994,0.994,0.994
02/03/1973,0.9941,0.9941,0.9941,0.9941
05/03/1973,0.9954,0.9954,0.9954,0.9954
06/03/1973,0.9965,0.9965,0.9965,0.9965
07/03/1973,0.998,0.998,0.998,0.998
08/03/1973,0.9964,0.9964,0.9964,0.9964
09/03/1973,0.9967,0.9967,0.9967,0.9967
12/03/1973,0.9967,0.9967,0.9967,0.9967
13/03/1973,0.9966,0.9966,0.9966,0.9966
14/03/1973,0.9963,0.9963,0.9963,0.9963
15/03/1973,0.9963,0.9963,0.9963,0.9963
16/03/1973,0.9965,0.9965,0.9965,0.9965
19/03/1973,0.9974,0.9974,0.9974,0.9974
20/03/1973,0.998,0.998,0.998,0.998
21/03/1973,0.9973,0.9973,0.9973,0.9973
22/03/1973,0.9966,0.9966,0.9966,0.9966
23/03/1973,0.9967,0.9967,0.9967,0.9967
26/03/1973,0.9967,0.9967,0.9967,0.9967
27/03/1973,0.9965,0.9965,0.9965,0.9965
28/03/1973,0.9976,0.9976,0.9976,0.9976
29/03/1973,0.9974,0.9974,0.9974,0.9974
30/03/1973,0.9991,0.9991,0.9991,0.9991
02/04/1973,0.9987,0.9987,0.9987,0.9987
03/04/1973,0.9988,0.9988,0.9988,0.9988
04/04/1973,0.999,0.999,0.999,0.999
05/04/1973,0.9992,0.9992,0.9992,0.9992
06/04/1973,1.001,1.001,1.001,1.001
09/04/1973,0.9992,0.9992,0.9992,0.9992
10/04/1973,0.9996,0.9996,0.9996,0.9996
11/04/1973,0.9995,0.9995,0.9995,0.9995
12/04/1973,1.0003,1.0003,1.0003,1.0003
13/04/1973,0.999,0.999,0.999,0.999
16/04/1973,0.9996,0.9996,0.9996,0.9996
17/04/1973,1.0003,1.0003,1.0003,1.0003
18/04/1973,1.0006,1.0006,1.0006,1.0006
19/04/1973,1.0007,1.0007,1.0007,1.0007
20/04/1973,1.0015,1.0015,1.0015,1.0015
23/04/1973,1.0027,1.0027,1.0027,1.0027
24/04/1973,1.0034,1.0034,1.0034,1.0034
25/04/1973,1.0029,1.0029,1.0029,1.0029
26/04/1973,1.0027,1.0027,1.0027,1.0027
27/04/1973,1.0032,1.0032,1.0032,1.0032
30/04/1973,1.0032,1.0032,1.0032,1.0032
01/05/1973,1.0034,1.0034,1.0034,1.0034
02/05/1973,1.0033,1.0033,1.0033,1.0033
03/05/1973,1.0027,1.0027,1.0027,1.0027
04/05/1973,1.0032,1.0032,1.0032,1.0032
07/05/1973,1.0024,1.0024,1.0024,1.0024
08/05/1973,1.0024,1.0024,1.0024,1.0024
09/05/1973,1.0026,1.0026,1.0026,1.0026
10/05/1973,1.0024,1.0024,1.0024,1.0024
11/05/1973,1.0016,1.0016,1.0016,1.0016
14/05/1973,0.9996,0.9996,0.9996,0.9996
15/05/1973,0.9995,0.9995,0.9995,0.9995
16/05/1973,1.0008,1.0008,1.0008,1.0008
17/05/1973,1.0008,1.0008,1.0008,1.0008
18/05/1973,1.001,1.001,1.001,1.001
21/05/1973,1.0006,1.0006,1.0006,1.0006
22/05/1973,1.0006,1.0006,1.0006,1.0006
23/05/1973,0.9998,0.9998,0.9998,0.9998
24/05/1973,0.9997,0.9997,0.9997,0.9997
25/05/1973,0.9986,0.9986,0.9986,0.9986
28/05/1973,0.9986,0.9986,0.9986,0.9986
29/05/1973,0.9988,0.9988,0.9988,0.9988
30/05/1973,0.9976,0.9976,0.9976,0.9976
31/05/1973,0.9976,0.9976,0.9976,0.9976
01/06/1973,0.9976,0.9976,0.9976,0.9976
04/06/1973,0.9966,0.9966,0.9966,0.9966
05/06/1973,0.9977,0.9977,0.9977,0.9977
06/06/1973,0.9981,0.9981,0.9981,0.9981
07/06/1973,0.9986,0.9986,0.9986,0.9986
08/06/1973,0.9981,0.9981,0.9981,0.9981
11/06/1973,0.9978,0.9978,0.9978,0.9978
12/06/1973,0.9982,0.9982,0.9982,0.9982
13/06/1973,0.9991,0.9991,0.9991,0.9991
14/06/1973,0.9998,0.9998,0.9998,0.9998
15/06/1973,1.0007,1.0007,1.0007,1.0007
18/06/1973,1,1,1,1
19/06/1973,0.9995,0.9995,0.9995,0.9995
20/06/1973,0.9994,0.9994,0.9994,0.9994
21/06/1973,0.9991,0.9991,0.9991,0.9991
22/06/1973,0.9984,0.9984,0.9984,0.9984
25/06/1973,0.9971,0.9971,0.9971,0.9971
26/06/1973,0.9973,0.9973,0.9973,0.9973
27/06/1973,0.9984,0.9984,0.9984,0.9984
28/06/1973,0.998,0.998,0.998,0.998
29/06/1973,0.9985,0.9985,0.9985,0.9985
02/07/1973,0.9993,0.9993,0.9993,0.9993
03/07/1973,0.9994,0.9994,0.9994,0.9994
04/07/1973,0.9994,0.9994,0.9994,0.9994
05/07/1973,0.9983,0.9983,0.9983,0.9983
06/07/1973,0.9978,0.9978,0.9978,0.9978
09/07/1973,0.9976,0.9976,0.9976,0.9976
10/07/1973,0.9988,0.9988,0.9988,0.9988
11/07/1973,0.9989,0.9989,0.9989,0.9989
12/07/1973,0.9983,0.9983,0.9983,0.9983
13/07/1973,0.9987,0.9987,0.9987,0.9987
16/07/1973,0.9995,0.9995,0.9995,0.9995
17/07/1973,1.0005,1.0005,1.0005,1.0005
18/07/1973,1.0002,1.0002,1.0002,1.0002
19/07/1973,1.0004,1.0004,1.0004,1.0004
20/07/1973,0.9992,0.9992,0.9992,0.9992
23/07/1973,0.9992,0.9992,0.9992,0.9992
24/07/1973,1.0006,1.0006,1.0006,1.0006
25/07/1973,1.0003,1.0003,1.0003,1.0003
26/07/1973,0.9999,0.9999,0.9999,0.9999
27/07/1973,1.0004,1.0004,1.0004,1.0004
30/07/1973,1.001,1.001,1.001,1.001
31/07/1973,1.0015,1.0015,1.0015,1.0015
01/08/1973,1.0018,1.0018,1.0018,1.0018
02/08/1973,1.0018,1.0018,1.0018,1.0018
03/08/1973,1.0012,1.0012,1.0012,1.0012
06/08/1973,1.002,1.002,1.002,1.002
07/08/1973,1.002,1.002,1.002,1.002
08/08/1973,1.003,1.003,1.003,1.003
09/08/1973,1.0025,1.0025,1.0025,1.0025
10/08/1973,1.0033,1.0033,1.0033,1.0033
13/08/1973,1.0047,1.0047,1.0047,1.0047
14/08/1973,1.0046,1.0046,1.0046,1.0046
15/08/1973,1.0061,1.0061,1.0061,1.0061
16/08/1973,1.0043,1.0043,1.0043,1.0043
17/08/1973,1.0043,1.0043,1.0043,1.0043
20/08/1973,1.0045,1.0045,1.0045,1.0045
21/08/1973,1.0052,1.0052,1.0052,1.0052
22/08/1973,1.0054,1.0054,1.0054,1.0054
23/08/1973,1.0048,1.0048,1.0048,1.0048
24/08/1973,1.0044,1.0044,1.0044,1.0044
27/08/1973,1.0046,1.0046,1.0046,1.0046
28/08/1973,1.0047,1.0047,1.0047,1.0047
29/08/1973,1.005,1.005,1.005,1.005
30/08/1973,1.005,1.005,1.005,1.005
31/08/1973,1.0056,1.0056,1.0056,1.0056
03/09/1973,1.0056,1.0056,1.0056,1.0056
04/09/1973,1.006,1.006,1.006,1.006
05/09/1973,1.0065,1.0065,1.0065,1.0065
06/09/1973,1.0078,1.0078,1.0078,1.0078
07/09/1973,1.0083,1.0083,1.0083,1.0083
10/09/1973,1.0082,1.0082,1.0082,1.0082
11/09/1973,1.0082,1.0082,1.0082,1.0082
12/09/1973,1.0082,1.0082,1.0082,1.0082
13/09/1973,1.0083,1.0083,1.0083,1.0083
14/09/1973,1.0093,1.0093,1.0093,1.0093
17/09/1973,1.0093,1.0093,1.0093,1.0093
18/09/1973,1.0093,1.0093,1.0093,1.0093
19/09/1973,1.0093,1.0093,1.0093,1.0093
20/09/1973,1.0079,1.0079,1.0079,1.0079
21/09/1973,1.0077,1.0077,1.0077,1.0077
24/09/1973,1.0083,1.0083,1.0083,1.0083
25/09/1973,1.0075,1.0075,1.0075,1.0075
26/09/1973,1.0077,1.0077,1.0077,1.0077
27/09/1973,1.0056,1.0056,1.0056,1.0056
28/09/1973,1.0058,1.0058,1.0058,1.0058
01/10/1973,1.0055,1.0055,1.0055,1.0055
02/10/1973,1.007,1.007,1.007,1.007
03/10/1973,1.007,1.007,1.007,1.007
04/10/1973,1.0065,1.0065,1.0065,1.0065
05/10/1973,1.0073,1.0073,1.0073,1.0073
08/10/1973,1.0073,1.0073,1.0073,1.0073
09/10/1973,1.0056,1.0056,1.0056,1.0056
10/10/1973,1.0044,1.0044,1.0044,1.0044
11/10/1973,1.0039,1.0039,1.0039,1.0039
12/10/1973,1.0028,1.0028,1.0028,1.0028
15/10/1973,1.0014,1.0014,1.0014,1.0014
16/10/1973,1.0002,1.0002,1.0002,1.0002
17/10/1973,1.001,1.001,1.001,1.001
18/10/1973,0.9999,0.9999,0.9999,0.9999
19/10/1973,0.9986,0.9986,0.9986,0.9986
22/10/1973,0.9986,0.9986,0.9986,0.9986
23/10/1973,0.9969,0.9969,0.9969,0.9969
24/10/1973,0.9969,0.9969,0.9969,0.9969
25/10/1973,0.9969,0.9969,0.9969,0.9969
26/10/1973,0.9969,0.9969,0.9969,0.9969
29/10/1973,0.9966,0.9966,0.9966,0.9966
30/10/1973,0.997,0.997,0.997,0.997
31/10/1973,0.999,0.999,0.999,0.999
01/11/1973,0.9997,0.9997,0.9997,0.9997
02/11/1973,0.9966,0.9966,0.9966,0.9966
05/11/1973,0.997,0.997,0.997,0.997
06/11/1973,0.997,0.997,0.997,0.997
07/11/1973,0.9984,0.9984,0.9984,0.9984
08/11/1973,0.998,0.998,0.998,0.998
09/11/1973,0.9985,0.9985,0.9985,0.9985
12/11/1973,0.9995,0.9995,0.9995,0.9995
13/11/1973,1.0007,1.0007,1.0007,1.0007
14/11/1973,1.002,1.002,1.002,1.002
15/11/1973,1,1,1,1
16/11/1973,0.9996,0.9996,0.9996,0.9996
19/11/1973,0.9976,0.9976,0.9976,0.9976
20/11/1973,0.9986,0.9986,0.9986,0.9986
21/11/1973,0.9974,0.9974,0.9974,0.9974
22/11/1973,0.9974,0.9974,0.9974,0.9974
23/11/1973,0.9982,0.9982,0.9982,0.9982
26/11/1973,0.9998,0.9998,0.9998,0.9998
27/11/1973,1.0008,1.0008,1.0008,1.0008
28/11/1973,1.0003,1.0003,1.0003,1.0003
29/11/1973,0.9988,0.9988,0.9988,0.9988
30/11/1973,1.0002,1.0002,1.0002,1.0002
03/12/1973,1.0009,1.0009,1.0009,1.0009
04/12/1973,1.0006,1.0006,1.0006,1.0006
05/12/1973,1,1,1,1
06/12/1973,1.0004,1.0004,1.0004,1.0004
07/12/1973,1.001,1.001,1.001,1.001
10/12/1973,1.0002,1.0002,1.0002,1.0002
11/12/1973,1.0002,1.0002,1.0002,1.0002
12/12/1973,1.0002,1.0002,1.0002,1.0002
13/12/1973,0.9996,0.9996,0.9996,0.9996
14/12/1973,1,1,1,1
17/12/1973,0.9996,0.9996,0.9996,0.9996
18/12/1973,1.0001,1.0001,1.0001,1.0001
19/12/1973,0.9999,0.9999,0.9999,0.9999
20/12/1973,0.9997,0.9997,0.9997,0.9997
21/12/1973,0.9997,0.9997,0.9997,0.9997
24/12/1973,0.9983,0.9983,0.9983,0.9983
25/12/1973,0.9983,0.9983,0.9983,0.9983
26/12/1973,0.9983,0.9983,0.9983,0.9983
27/12/1973,0.998,0.998,0.998,0.998
28/12/1973,0.998,0.998,0.998,0.998
31/12/1973,0.998,0.998,0.998,0.998
01/01/1974,0.998,0.998,0.998,0.998
02/01/1974,0.9956,0.9956,0.9956,0.9956
03/01/1974,0.993,0.993,0.993,0.993
04/01/1974,0.9931,0.9931,0.9931,0.9931
07/01/1974,0.9926,0.9926,0.9926,0.9926
08/01/1974,0.9919,0.9919,0.9919,0.9919
09/01/1974,0.9919,0.9919,0.9919,0.9919
10/01/1974,0.9909,0.9909,0.9909,0.9909
11/01/1974,0.992,0.992,0.992,0.992
14/01/1974,0.9915,0.9915,0.9915,0.9915
15/01/1974,0.9916,0.9916,0.9916,0.9916
16/01/1974,0.993,0.993,0.993,0.993
17/01/1974,0.9935,0.9935,0.9935,0.9935
18/01/1974,0.9925,0.9925,0.9925,0.9925
21/01/1974,0.9924,0.9924,0.9924,0.9924
22/01/1974,0.9921,0.9921,0.9921,0.9921
23/01/1974,0.9928,0.9928,0.9928,0.9928
24/01/1974,0.9916,0.9916,0.9916,0.9916
25/01/1974,0.9892,0.9892,0.9892,0.9892
28/01/1974,0.9884,0.9884,0.9884,0.9884
29/01/1974,0.9879,0.9879,0.9879,0.9879
30/01/1974,0.9897,0.9897,0.9897,0.9897
31/01/1974,0.9882,0.9882,0.9882,0.9882
01/02/1974,0.9871,0.9871,0.9871,0.9871
04/02/1974,0.9853,0.9853,0.9853,0.9853
05/02/1974,0.9832,0.9832,0.9832,0.9832
06/02/1974,0.9817,0.9817,0.9817,0.9817
07/02/1974,0.9804,0.9804,0.9804,0.9804
08/02/1974,0.9817,0.9817,0.9817,0.9817
11/02/1974,0.9791,0.9791,0.9791,0.9791
12/02/1974,0.9791,0.9791,0.9791,0.9791
13/02/1974,0.9768,0.9768,0.9768,0.9768
14/02/1974,0.9768,0.9768,0.9768,0.9768
15/02/1974,0.9741,0.9741,0.9741,0.9741
18/02/1974,0.9741,0.9741,0.9741,0.9741
19/02/1974,0.9745,0.9745,0.9745,0.9745
20/02/1974,0.9748,0.9748,0.9748,0.9748
21/02/1974,0.972,0.972,0.972,0.972
22/02/1974,0.9719,0.9719,0.9719,0.9719
25/02/1974,0.973,0.973,0.973,0.973
26/02/1974,0.973,0.973,0.973,0.973
27/02/1974,0.973,0.973,0.973,0.973
28/02/1974,0.973,0.973,0.973,0.973
01/03/1974,0.973,0.973,0.973,0.973
04/03/1974,0.973,0.973,0.973,0.973
05/03/1974,0.973,0.973,0.973,0.973
06/03/1974,0.9737,0.9737,0.9737,0.9737
07/03/1974,0.9726,0.9726,0.9726,0.9726
08/03/1974,0.971,0.971,0.971,0.971
11/03/1974,0.9723,0.9723,0.9723,0.9723
12/03/1974,0.9722,0.9722,0.9722,0.9722
13/03/1974,0.9717,0.9717,0.9717,0.9717
14/03/1974,0.9723,0.9723,0.9723,0.9723
15/03/1974,0.973,0.973,0.973,0.973
18/03/1974,0.9731,0.9731,0.9731,0.9731
19/03/1974,0.9724,0.9724,0.9724,0.9724
20/03/1974,0.9711,0.9711,0.9711,0.9711
21/03/1974,0.9708,0.9708,0.9708,0.9708
22/03/1974,0.9713,0.9713,0.9713,0.9713
25/03/1974,0.9713,0.9713,0.9713,0.9713
26/03/1974,0.9723,0.9723,0.9723,0.9723
27/03/1974,0.9744,0.9744,0.9744,0.9744
28/03/1974,0.973,0.973,0.973,0.973
29/03/1974,0.9728,0.9728,0.9728,0.9728
01/04/1974,0.9723,0.9723,0.9723,0.9723
02/04/1974,0.9722,0.9722,0.9722,0.9722
03/04/1974,0.9721,0.9721,0.9721,0.9721
04/04/1974,0.9705,0.9705,0.9705,0.9705
05/04/1974,0.9702,0.9702,0.9702,0.9702
08/04/1974,0.9721,0.9721,0.9721,0.9721
09/04/1974,0.9724,0.9724,0.9724,0.9724
10/04/1974,0.9714,0.9714,0.9714,0.9714
11/04/1974,0.9714,0.9714,0.9714,0.9714
12/04/1974,0.9716,0.9716,0.9716,0.9716
15/04/1974,0.9705,0.9705,0.9705,0.9705
16/04/1974,0.9695,0.9695,0.9695,0.9695
17/04/1974,0.9687,0.9687,0.9687,0.9687
18/04/1974,0.9666,0.9666,0.9666,0.9666
19/04/1974,0.9656,0.9656,0.9656,0.9656
22/04/1974,0.965,0.965,0.965,0.965
23/04/1974,0.9624,0.9624,0.9624,0.9624
24/04/1974,0.9624,0.9624,0.9624,0.9624
25/04/1974,0.9624,0.9624,0.9624,0.9624
26/04/1974,0.9624,0.9624,0.9624,0.9624
29/04/1974,0.9624,0.9624,0.9624,0.9624
30/04/1974,0.9624,0.9624,0.9624,0.9624
01/05/1974,0.9624,0.9624,0.9624,0.9624
02/05/1974,0.9624,0.9624,0.9624,0.9624
03/05/1974,0.9612,0.9612,0.9612,0.9612
06/05/1974,0.9638,0.9638,0.9638,0.9638
07/05/1974,0.9631,0.9631,0.9631,0.9631
08/05/1974,0.964,0.964,0.964,0.964
09/05/1974,0.9644,0.9644,0.9644,0.9644
10/05/1974,0.962,0.962,0.962,0.962
13/05/1974,0.9625,0.9625,0.9625,0.9625
14/05/1974,0.9622,0.9622,0.9622,0.9622
15/05/1974,0.9622,0.9622,0.9622,0.9622
16/05/1974,0.9624,0.9624,0.9624,0.9624
17/05/1974,0.9639,0.9639,0.9639,0.9639
20/05/1974,0.9632,0.9632,0.9632,0.9632
21/05/1974,0.9634,0.9634,0.9634,0.9634
22/05/1974,0.9626,0.9626,0.9626,0.9626
23/05/1974,0.9606,0.9606,0.9606,0.9606
24/05/1974,0.9604,0.9604,0.9604,0.9604
27/05/1974,0.9604,0.9604,0.9604,0.9604
28/05/1974,0.9617,0.9617,0.9617,0.9617
29/05/1974,0.963,0.963,0.963,0.963
30/05/1974,0.9623,0.9623,0.9623,0.9623
31/05/1974,0.9622,0.9622,0.9622,0.9622
03/06/1974,0.9626,0.9626,0.9626,0.9626
04/06/1974,0.963,0.963,0.963,0.963
05/06/1974,0.9631,0.9631,0.9631,0.9631
06/06/1974,0.9632,0.9632,0.9632,0.9632
07/06/1974,0.9633,0.9633,0.9633,0.9633
10/06/1974,0.9634,0.9634,0.9634,0.9634
11/06/1974,0.966,0.966,0.966,0.966
12/06/1974,0.9667,0.9667,0.9667,0.9667
13/06/1974,0.965,0.965,0.965,0.965
14/06/1974,0.9639,0.9639,0.9639,0.9639
17/06/1974,0.9646,0.9646,0.9646,0.9646
18/06/1974,0.966,0.966,0.966,0.966
19/06/1974,0.9668,0.9668,0.9668,0.9668
20/06/1974,0.9669,0.9669,0.9669,0.9669
21/06/1974,0.969,0.969,0.969,0.969
24/06/1974,0.9726,0.9726,0.9726,0.9726
25/06/1974,0.969,0.969,0.969,0.969
26/06/1974,0.9692,0.9692,0.9692,0.9692
27/06/1974,0.9709,0.9709,0.9709,0.9709
28/06/1974,0.9723,0.9723,0.9723,0.9723
01/07/1974,0.973,0.973,0.973,0.973
02/07/1974,0.9741,0.9741,0.9741,0.9741
03/07/1974,0.9737,0.9737,0.9737,0.9737
04/07/1974,0.9737,0.9737,0.9737,0.9737
05/07/1974,0.9742,0.9742,0.9742,0.9742
08/07/1974,0.9746,0.9746,0.9746,0.9746
09/07/1974,0.9734,0.9734,0.9734,0.9734
10/07/1974,0.9737,0.9737,0.9737,0.9737
11/07/1974,0.9738,0.9738,0.9738,0.9738
12/07/1974,0.9757,0.9757,0.9757,0.9757
15/07/1974,0.9761,0.9761,0.9761,0.9761
16/07/1974,0.9775,0.9775,0.9775,0.9775
17/07/1974,0.9775,0.9775,0.9775,0.9775
18/07/1974,0.9775,0.9775,0.9775,0.9775
19/07/1974,0.9775,0.9775,0.9775,0.9775
22/07/1974,0.9775,0.9775,0.9775,0.9775
23/07/1974,0.9781,0.9781,0.9781,0.9781
24/07/1974,0.9776,0.9776,0.9776,0.9776
25/07/1974,0.9737,0.9737,0.9737,0.9737
26/07/1974,0.9754,0.9754,0.9754,0.9754
29/07/1974,0.9773,0.9773,0.9773,0.9773
30/07/1974,0.9788,0.9788,0.9788,0.9788
31/07/1974,0.9792,0.9792,0.9792,0.9792
01/08/1974,0.979,0.979,0.979,0.979
02/08/1974,0.9791,0.9791,0.9791,0.9791
05/08/1974,0.979,0.979,0.979,0.979
06/08/1974,0.9787,0.9787,0.9787,0.9787
07/08/1974,0.977,0.977,0.977,0.977
08/08/1974,0.975,0.975,0.975,0.975
09/08/1974,0.977,0.977,0.977,0.977
12/08/1974,0.9778,0.9778,0.9778,0.9778
13/08/1974,0.9788,0.9788,0.9788,0.9788
14/08/1974,0.977,0.977,0.977,0.977
15/08/1974,0.9773,0.9773,0.9773,0.9773
16/08/1974,0.9783,0.9783,0.9783,0.9783
19/08/1974,0.979,0.979,0.979,0.979
20/08/1974,0.9782,0.9782,0.9782,0.9782
21/08/1974,0.9777,0.9777,0.9777,0.9777
22/08/1974,0.9785,0.9785,0.9785,0.9785
23/08/1974,0.9811,0.9811,0.9811,0.9811
26/08/1974,0.9815,0.9815,0.9815,0.9815
27/08/1974,0.9847,0.9847,0.9847,0.9847
28/08/1974,0.9847,0.9847,0.9847,0.9847
29/08/1974,0.9847,0.9847,0.9847,0.9847
30/08/1974,0.9847,0.9847,0.9847,0.9847
02/09/1974,0.9847,0.9847,0.9847,0.9847
03/09/1974,0.9879,0.9879,0.9879,0.9879
04/09/1974,0.9866,0.9866,0.9866,0.9866
05/09/1974,0.9856,0.9856,0.9856,0.9856
06/09/1974,0.9873,0.9873,0.9873,0.9873
09/09/1974,0.9883,0.9883,0.9883,0.9883
10/09/1974,0.9862,0.9862,0.9862,0.9862
11/09/1974,0.9877,0.9877,0.9877,0.9877
12/09/1974,0.9877,0.9877,0.9877,0.9877
13/09/1974,0.9873,0.9873,0.9873,0.9873
16/09/1974,0.9879,0.9879,0.9879,0.9879
17/09/1974,0.9877,0.9877,0.9877,0.9877
18/09/1974,0.9876,0.9876,0.9876,0.9876
19/09/1974,0.9867,0.9867,0.9867,0.9867
20/09/1974,0.9868,0.9868,0.9868,0.9868
23/09/1974,0.9836,0.9836,0.9836,0.9836
24/09/1974,0.9838,0.9838,0.9838,0.9838
25/09/1974,0.9829,0.9829,0.9829,0.9829
26/09/1974,0.9842,0.9842,0.9842,0.9842
27/09/1974,0.9856,0.9856,0.9856,0.9856
30/09/1974,0.9859,0.9859,0.9859,0.9859
01/10/1974,0.9848,0.9848,0.9848,0.9848
02/10/1974,0.9843,0.9843,0.9843,0.9843
03/10/1974,0.9844,0.9844,0.9844,0.9844
04/10/1974,0.9845,0.9845,0.9845,0.9845
07/10/1974,0.983,0.983,0.983,0.983
08/10/1974,0.9808,0.9808,0.9808,0.9808
09/10/1974,0.9808,0.9808,0.9808,0.9808
10/10/1974,0.9808,0.9808,0.9808,0.9808
11/10/1974,0.9823,0.9823,0.9823,0.9823
14/10/1974,0.9823,0.9823,0.9823,0.9823
15/10/1974,0.982,0.982,0.982,0.982
16/10/1974,0.9821,0.9821,0.9821,0.9821
17/10/1974,0.9815,0.9815,0.9815,0.9815
18/10/1974,0.9822,0.9822,0.9822,0.9822
21/10/1974,0.9839,0.9839,0.9839,0.9839
22/10/1974,0.9838,0.9838,0.9838,0.9838
23/10/1974,0.9838,0.9838,0.9838,0.9838
24/10/1974,0.9837,0.9837,0.9837,0.9837
25/10/1974,0.9832,0.9832,0.9832,0.9832
28/10/1974,0.9838,0.9838,0.9838,0.9838
29/10/1974,0.9845,0.9845,0.9845,0.9845
30/10/1974,0.9844,0.9844,0.9844,0.9844
31/10/1974,0.9846,0.9846,0.9846,0.9846
01/11/1974,0.9845,0.9845,0.9845,0.9845
04/11/1974,0.9835,0.9835,0.9835,0.9835
05/11/1974,0.9835,0.9835,0.9835,0.9835
06/11/1974,0.9855,0.9855,0.9855,0.9855
07/11/1974,0.9864,0.9864,0.9864,0.9864
08/11/1974,0.988,0.988,0.988,0.988
11/11/1974,0.988,0.988,0.988,0.988
12/11/1974,0.988,0.988,0.988,0.988
13/11/1974,0.988,0.988,0.988,0.988
14/11/1974,0.988,0.988,0.988,0.988
15/11/1974,0.9888,0.9888,0.9888,0.9888
18/11/1974,0.9886,0.9886,0.9886,0.9886
19/11/1974,0.9866,0.9866,0.9866,0.9866
20/11/1974,0.9859,0.9859,0.9859,0.9859
21/11/1974,0.9866,0.9866,0.9866,0.9866
22/11/1974,0.9881,0.9881,0.9881,0.9881
25/11/1974,0.9872,0.9872,0.9872,0.9872
26/11/1974,0.9876,0.9876,0.9876,0.9876
27/11/1974,0.9868,0.9868,0.9868,0.9868
28/11/1974,0.9868,0.9868,0.9868,0.9868
29/11/1974,0.9874,0.9874,0.9874,0.9874
02/12/1974,0.9885,0.9885,0.9885,0.9885
03/12/1974,0.9894,0.9894,0.9894,0.9894
04/12/1974,0.9865,0.9865,0.9865,0.9865
05/12/1974,0.9875,0.9875,0.9875,0.9875
06/12/1974,0.9878,0.9878,0.9878,0.9878
09/12/1974,0.9869,0.9869,0.9869,0.9869
10/12/1974,0.9867,0.9867,0.9867,0.9867
11/12/1974,0.9856,0.9856,0.9856,0.9856
12/12/1974,0.9855,0.9855,0.9855,0.9855
13/12/1974,0.9864,0.9864,0.9864,0.9864
16/12/1974,0.9876,0.9876,0.9876,0.9876
17/12/1974,0.9896,0.9896,0.9896,0.9896
18/12/1974,0.9893,0.9893,0.9893,0.9893
19/12/1974,0.9894,0.9894,0.9894,0.9894
20/12/1974,0.9893,0.9893,0.9893,0.9893
23/12/1974,0.9893,0.9893,0.9893,0.9893
24/12/1974,0.9887,0.9887,0.9887,0.9887
25/12/1974,0.9887,0.9887,0.9887,0.9887
26/12/1974,0.9883,0.9883,0.9883,0.9883
27/12/1974,0.9885,0.9885,0.9885,0.9885
30/12/1974,0.9906,0.9906,0.9906,0.9906
31/12/1974,0.9914,0.9914,0.9914,0.9914
01/01/1975,0.9914,0.9914,0.9914,0.9914
02/01/1975,0.9917,0.9917,0.9917,0.9917
03/01/1975,0.9919,0.9919,0.9919,0.9919
06/01/1975,0.9917,0.9917,0.9917,0.9917
07/01/1975,0.9937,0.9937,0.9937,0.9937
08/01/1975,0.9938,0.9938,0.9938,0.9938
09/01/1975,0.9938,0.9938,0.9938,0.9938
10/01/1975,0.9938,0.9938,0.9938,0.9938
13/01/1975,0.9938,0.9938,0.9938,0.9938
14/01/1975,0.9938,0.9938,0.9938,0.9938
