,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
1973-05-01,265.53,265.53,265.53,265.53
1973-05-02,265.53,265.53,265.53,265.53
1973-05-03,265.53,265.53,265.53,265.53
1973-05-04,265.53,265.53,265.53,265.53
1973-05-07,265.53,265.53,265.53,265.53
1973-05-08,265.67,265.67,265.67,265.67
1973-05-09,265.04,265.04,265.04,265.04
1973-05-10,265.04,265.04,265.04,265.04
1973-05-11,265.46,265.46,265.46,265.46
1973-05-14,264.76,264.76,264.76,264.76
1973-05-15,262.47,262.47,262.47,262.47
1973-05-16,262.95,262.95,262.95,262.95
1973-05-17,264.48,264.48,264.48,264.48
1973-05-18,264.27,264.27,264.27,264.27
1973-05-21,262.95,262.95,262.95,262.95
1973-05-22,263.57,263.57,263.57,263.57
1973-05-23,264.2,264.2,264.2,264.2
1973-05-24,264.55,264.55,264.55,264.55
1973-05-25,264.83,264.83,264.83,264.83
1973-05-28,264.83,264.83,264.83,264.83
1973-05-29,264.9,264.9,264.9,264.9
1973-05-30,264.83,264.83,264.83,264.83
1973-05-31,264.69,264.69,264.69,264.69
1973-06-01,264.06,264.06,264.06,264.06
1973-06-04,262.88,262.88,262.88,262.88
1973-06-05,262.88,262.88,262.88,262.88
1973-06-06,264.13,264.13,264.13,264.13
1973-06-07,264.27,264.27,264.27,264.27
1973-06-08,264.41,264.41,264.41,264.41
1973-06-11,264.69,264.69,264.69,264.69
1973-06-12,264.69,264.69,264.69,264.69
1973-06-13,264.62,264.62,264.62,264.62
1973-06-14,264.69,264.69,264.69,264.69
1973-06-15,264.69,264.69,264.69,264.69
1973-06-18,264.69,264.69,264.69,264.69
1973-06-19,264.83,264.83,264.83,264.83
1973-06-20,264.97,264.97,264.97,264.97
1973-06-21,265.04,265.04,265.04,265.04
1973-06-22,265.04,265.04,265.04,265.04
1973-06-25,265.18,265.18,265.18,265.18
1973-06-26,265.18,265.18,265.18,265.18
1973-06-27,265.18,265.18,265.18,265.18
1973-06-28,265.18,265.18,265.18,265.18
1973-06-29,263.16,263.16,263.16,263.16
1973-07-02,265.25,265.25,265.25,265.25
1973-07-03,265.04,265.04,265.04,265.04
1973-07-04,265.04,265.04,265.04,265.04
1973-07-05,265.11,265.11,265.11,265.11
1973-07-06,262.12,262.12,262.12,262.12
1973-07-09,259.4,259.4,259.4,259.4
1973-07-10,263.16,263.16,263.16,263.16
1973-07-11,264.83,264.83,264.83,264.83
1973-07-12,264.76,264.76,264.76,264.76
1973-07-13,265.04,265.04,265.04,265.04
1973-07-16,265.11,265.11,265.11,265.11
1973-07-17,265.25,265.25,265.25,265.25
1973-07-18,265.11,265.11,265.11,265.11
1973-07-19,265.18,265.18,265.18,265.18
1973-07-20,265.6,265.6,265.6,265.6
1973-07-23,266.17,266.17,266.17,266.17
1973-07-24,265.6,265.6,265.6,265.6
1973-07-25,265.53,265.53,265.53,265.53
1973-07-26,265.6,265.6,265.6,265.6
1973-07-27,264.76,264.76,264.76,264.76
1973-07-30,263.57,263.57,263.57,263.57
1973-07-31,263.44,263.44,263.44,263.44
1973-08-01,263.44,263.44,263.44,263.44
1973-08-02,264.76,264.76,264.76,264.76
1973-08-03,265.39,265.39,265.39,265.39
1973-08-06,265.11,265.11,265.11,265.11
1973-08-07,265.25,265.25,265.25,265.25
1973-08-08,265.18,265.18,265.18,265.18
1973-08-09,265.11,265.11,265.11,265.11
1973-08-10,265.25,265.25,265.25,265.25
1973-08-13,265.46,265.46,265.46,265.46
1973-08-14,265.46,265.46,265.46,265.46
1973-08-15,265.46,265.46,265.46,265.46
1973-08-16,265.39,265.39,265.39,265.39
1973-08-17,265.53,265.53,265.53,265.53
1973-08-20,265.6,265.6,265.6,265.6
1973-08-21,265.18,265.18,265.18,265.18
1973-08-22,265.25,265.25,265.25,265.25
1973-08-23,265.25,265.25,265.25,265.25
1973-08-24,265.25,265.25,265.25,265.25
1973-08-27,265.32,265.32,265.32,265.32
1973-08-28,265.32,265.32,265.32,265.32
1973-08-29,265.32,265.32,265.32,265.32
1973-08-30,265.39,265.39,265.39,265.39
1973-08-31,265.39,265.39,265.39,265.39
1973-09-03,265.39,265.39,265.39,265.39
1973-09-04,265.46,265.46,265.46,265.46
1973-09-05,265.39,265.39,265.39,265.39
1973-09-06,265.39,265.39,265.39,265.39
1973-09-07,265.39,265.39,265.39,265.39
1973-09-10,265.39,265.39,265.39,265.39
1973-09-11,265.46,265.46,265.46,265.46
1973-09-12,265.6,265.6,265.6,265.6
1973-09-13,265.6,265.6,265.6,265.6
1973-09-14,265.6,265.6,265.6,265.6
1973-09-17,265.53,265.53,265.53,265.53
1973-09-18,265.53,265.53,265.53,265.53
1973-09-19,265.46,265.46,265.46,265.46
1973-09-20,265.39,265.39,265.39,265.39
1973-09-21,265.25,265.25,265.25,265.25
1973-09-24,265.39,265.39,265.39,265.39
1973-09-25,265.46,265.46,265.46,265.46
1973-09-26,265.53,265.53,265.53,265.53
1973-09-27,265.6,265.6,265.6,265.6
1973-09-28,265.6,265.6,265.6,265.6
1973-10-01,265.6,265.6,265.6,265.6
1973-10-02,265.75,265.75,265.75,265.75
1973-10-03,265.89,265.89,265.89,265.89
1973-10-04,265.96,265.96,265.96,265.96
1973-10-05,266.17,266.17,266.17,266.17
1973-10-08,266.17,266.17,266.17,266.17
1973-10-09,266.31,266.31,266.31,266.31
1973-10-10,266.31,266.31,266.31,266.31
1973-10-11,266.24,266.24,266.24,266.24
1973-10-12,266.24,266.24,266.24,266.24
1973-10-15,266.45,266.45,266.45,266.45
1973-10-16,266.45,266.45,266.45,266.45
1973-10-17,266.38,266.38,266.38,266.38
1973-10-18,266.31,266.31,266.31,266.31
1973-10-19,266.38,266.38,266.38,266.38
1973-10-22,266.38,266.38,266.38,266.38
1973-10-23,266.45,266.45,266.45,266.45
1973-10-24,266.38,266.38,266.38,266.38
1973-10-25,266.45,266.45,266.45,266.45
1973-10-26,266.67,266.67,266.67,266.67
1973-10-29,266.74,266.74,266.74,266.74
1973-10-30,266.95,266.95,266.95,266.95
1973-10-31,266.95,266.95,266.95,266.95
1973-11-01,270.27,270.27,270.27,270.27
1973-11-02,276.01,276.01,276.01,276.01
1973-11-05,275.18,275.18,275.18,275.18
1973-11-06,275.18,275.18,275.18,275.18
1973-11-07,275.18,275.18,275.18,275.18
1973-11-08,275.25,275.25,275.25,275.25
1973-11-09,275.33,275.33,275.33,275.33
1973-11-12,275.25,275.25,275.25,275.25
1973-11-13,280.19,280.19,280.19,280.19
1973-11-14,280.66,280.66,280.66,280.66
1973-11-15,280.27,280.27,280.27,280.27
1973-11-16,280.11,280.11,280.11,280.11
1973-11-19,280.11,280.11,280.11,280.11
1973-11-20,280.43,280.43,280.43,280.43
1973-11-21,280.11,280.11,280.11,280.11
1973-11-22,280.11,280.11,280.11,280.11
1973-11-23,280.66,280.66,280.66,280.66
1973-11-26,280.11,280.11,280.11,280.11
1973-11-27,280.11,280.11,280.11,280.11
1973-11-28,279.8,279.8,279.8,279.8
1973-11-29,280.11,280.11,280.11,280.11
1973-11-30,280.11,280.11,280.11,280.11
1973-12-03,280.11,280.11,280.11,280.11
1973-12-04,280.11,280.11,280.11,280.11
1973-12-05,280.11,280.11,280.11,280.11
1973-12-06,280.11,280.11,280.11,280.11
1973-12-07,280.11,280.11,280.11,280.11
1973-12-10,280.11,280.11,280.11,280.11
1973-12-11,280.11,280.11,280.11,280.11
1973-12-12,280.03,280.03,280.03,280.03
1973-12-13,280.11,280.11,280.11,280.11
1973-12-14,280.11,280.11,280.11,280.11
1973-12-17,280.11,280.11,280.11,280.11
1973-12-18,280.11,280.11,280.11,280.11
1973-12-19,280.11,280.11,280.11,280.11
1973-12-20,280.11,280.11,280.11,280.11
1973-12-21,280.11,280.11,280.11,280.11
1973-12-24,280.35,280.35,280.35,280.35
1973-12-25,280.35,280.35,280.35,280.35
1973-12-26,280.27,280.27,280.27,280.27
1973-12-27,280.66,280.66,280.66,280.66
1973-12-28,280.43,280.43,280.43,280.43
1973-12-31,280.27,280.27,280.27,280.27
1974-01-01,280.27,280.27,280.27,280.27
1974-01-02,280.82,280.82,280.82,280.82
1974-01-03,283.69,283.69,283.69,283.69
1974-01-04,282.09,282.09,282.09,282.09
1974-01-07,300.3,300.3,300.3,300.3
1974-01-08,299.94,299.94,299.94,299.94
1974-01-09,299.94,299.94,299.94,299.94
1974-01-10,299.94,299.94,299.94,299.94
1974-01-11,300.03,300.03,300.03,300.03
1974-01-14,300.12,300.12,300.12,300.12
1974-01-15,300.12,300.12,300.12,300.12
1974-01-16,300.12,300.12,300.12,300.12
1974-01-17,300.12,300.12,300.12,300.12
1974-01-18,300.12,300.12,300.12,300.12
1974-01-21,305.34,305.34,305.34,305.34
1974-01-22,304.88,304.88,304.88,304.88
1974-01-23,303.58,303.58,303.58,303.58
1974-01-24,300.12,300.12,300.12,300.12
1974-01-25,299.8,299.8,299.8,299.8
1974-01-28,299.85,299.85,299.85,299.85
1974-01-29,300.03,300.03,300.03,300.03
1974-01-30,299.22,299.22,299.22,299.22
1974-01-31,298.77,298.77,298.77,298.77
1974-02-01,298.86,298.86,298.86,298.86
1974-02-04,297.0,297.0,297.0,297.0
1974-02-05,293.69,293.69,293.69,293.69
1974-02-06,297.62,297.62,297.62,297.62
1974-02-07,296.82,296.82,296.82,296.82
1974-02-08,296.3,296.3,296.3,296.3
1974-02-11,295.51,295.51,295.51,295.51
1974-02-12,295.51,295.51,295.51,295.51
1974-02-13,291.89,291.89,291.89,291.89
1974-02-14,291.55,291.55,291.55,291.55
1974-02-15,293.17,293.17,293.17,293.17
1974-02-18,293.17,293.17,293.17,293.17
1974-02-19,290.11,290.11,290.11,290.11
1974-02-20,289.02,289.02,289.02,289.02
1974-02-21,282.09,282.09,282.09,282.09
1974-02-22,280.58,280.58,280.58,280.58
1974-02-25,283.37,283.37,283.37,283.37
1974-02-26,286.53,286.53,286.53,286.53
1974-02-27,287.03,287.03,287.03,287.03
1974-02-28,288.43,288.43,288.43,288.43
1974-03-01,292.06,292.06,292.06,292.06
1974-03-04,292.74,292.74,292.74,292.74
1974-03-05,289.44,289.44,289.44,289.44
1974-03-06,287.03,287.03,287.03,287.03
1974-03-07,286.86,286.86,286.86,286.86
1974-03-08,287.19,287.19,287.19,287.19
1974-03-11,285.71,285.71,285.71,285.71
1974-03-12,281.69,281.69,281.69,281.69
1974-03-13,282.33,282.33,282.33,282.33
1974-03-14,282.89,282.89,282.89,282.89
1974-03-15,282.49,282.49,282.49,282.49
1974-03-18,281.93,281.93,281.93,281.93
1974-03-19,280.98,280.98,280.98,280.98
1974-03-20,280.19,280.19,280.19,280.19
1974-03-21,279.1,279.1,279.1,279.1
1974-03-22,276.78,276.78,276.78,276.78
1974-03-25,275.18,275.18,275.18,275.18
1974-03-26,274.88,274.88,274.88,274.88
1974-03-27,275.48,275.48,275.48,275.48
1974-03-28,274.42,274.42,274.42,274.42
1974-03-29,276.09,276.09,276.09,276.09
1974-04-01,280.11,280.11,280.11,280.11
1974-04-02,275.48,275.48,275.48,275.48
1974-04-03,275.86,275.86,275.86,275.86
1974-04-04,278.32,278.32,278.32,278.32
1974-04-05,279.33,279.33,279.33,279.33
1974-04-08,278.01,278.01,278.01,278.01
1974-04-09,279.25,279.25,279.25,279.25
1974-04-10,278.01,278.01,278.01,278.01
1974-04-11,276.78,276.78,276.78,276.78
1974-04-12,278.55,278.55,278.55,278.55
1974-04-15,278.55,278.55,278.55,278.55
1974-04-16,276.93,276.93,276.93,276.93
1974-04-17,276.4,276.4,276.4,276.4
1974-04-18,276.4,276.4,276.4,276.4
1974-04-19,276.93,276.93,276.93,276.93
1974-04-22,277.39,277.39,277.39,277.39
1974-04-23,275.56,275.56,275.56,275.56
1974-04-24,276.24,276.24,276.24,276.24
1974-04-25,278.16,278.16,278.16,278.16
1974-04-26,279.8,279.8,279.8,279.8
1974-04-29,279.33,279.33,279.33,279.33
1974-04-30,279.64,279.64,279.64,279.64
1974-05-01,279.41,279.41,279.41,279.41
1974-05-02,279.96,279.96,279.96,279.96
1974-05-03,279.8,279.8,279.8,279.8
1974-05-06,279.41,279.41,279.41,279.41
1974-05-07,279.56,279.56,279.56,279.56
1974-05-08,277.62,277.62,277.62,277.62
1974-05-09,277.62,277.62,277.62,277.62
1974-05-10,277.62,277.62,277.62,277.62
1974-05-13,277.62,277.62,277.62,277.62
1974-05-14,277.78,277.78,277.78,277.78
1974-05-15,277.39,277.39,277.39,277.39
1974-05-16,277.62,277.62,277.62,277.62
1974-05-17,277.7,277.7,277.7,277.7
1974-05-20,278.24,278.24,278.24,278.24
1974-05-21,279.1,279.1,279.1,279.1
1974-05-22,279.88,279.88,279.88,279.88
1974-05-23,279.56,279.56,279.56,279.56
1974-05-24,279.49,279.49,279.49,279.49
1974-05-27,279.49,279.49,279.49,279.49
1974-05-28,279.33,279.33,279.33,279.33
1974-05-29,279.72,279.72,279.72,279.72
1974-05-30,280.9,280.9,280.9,280.9
1974-05-31,281.93,281.93,281.93,281.93
1974-06-03,283.69,283.69,283.69,283.69
1974-06-04,282.89,282.89,282.89,282.89
1974-06-05,281.85,281.85,281.85,281.85
1974-06-06,281.93,281.93,281.93,281.93
1974-06-07,282.65,282.65,282.65,282.65
1974-06-10,282.17,282.17,282.17,282.17
1974-06-11,282.25,282.25,282.25,282.25
1974-06-12,282.97,282.97,282.97,282.97
1974-06-13,282.49,282.49,282.49,282.49
1974-06-14,282.57,282.57,282.57,282.57
1974-06-17,282.73,282.73,282.73,282.73
1974-06-18,282.73,282.73,282.73,282.73
1974-06-19,282.65,282.65,282.65,282.65
1974-06-20,282.89,282.89,282.89,282.89
1974-06-21,283.21,283.21,283.21,283.21
1974-06-24,283.61,283.61,283.61,283.61
1974-06-25,283.85,283.85,283.85,283.85
1974-06-26,284.09,284.09,284.09,284.09
1974-06-27,283.93,283.93,283.93,283.93
1974-06-28,284.25,284.25,284.25,284.25
1974-07-01,285.31,285.31,285.31,285.31
1974-07-02,286.61,286.61,286.61,286.61
1974-07-03,285.88,285.88,285.88,285.88
1974-07-04,285.88,285.88,285.88,285.88
1974-07-05,287.36,287.36,287.36,287.36
1974-07-08,287.94,287.94,287.94,287.94
1974-07-09,288.43,288.43,288.43,288.43
1974-07-10,290.7,290.7,290.7,290.7
1974-07-11,291.97,291.97,291.97,291.97
1974-07-12,289.18,289.18,289.18,289.18
1974-07-15,288.85,288.85,288.85,288.85
1974-07-16,288.1,288.1,288.1,288.1
1974-07-17,289.94,289.94,289.94,289.94
1974-07-18,290.36,290.36,290.36,290.36
1974-07-19,290.7,290.7,290.7,290.7
1974-07-22,291.29,291.29,291.29,291.29
1974-07-23,292.74,292.74,292.74,292.74
1974-07-24,292.83,292.83,292.83,292.83
1974-07-25,293.94,293.94,293.94,293.94
1974-07-26,295.42,295.42,295.42,295.42
1974-07-29,298.24,298.24,298.24,298.24
1974-07-30,297.53,297.53,297.53,297.53
1974-07-31,298.24,298.24,298.24,298.24
1974-08-01,299.58,299.58,299.58,299.58
1974-08-02,300.12,300.12,300.12,300.12
1974-08-05,300.21,300.21,300.21,300.21
1974-08-06,300.75,300.75,300.75,300.75
1974-08-07,302.11,302.11,302.11,302.11
1974-08-08,302.75,302.75,302.75,302.75
1974-08-09,302.57,302.57,302.57,302.57
1974-08-12,302.11,302.11,302.11,302.11
1974-08-13,301.84,301.84,301.84,301.84
1974-08-14,302.48,302.48,302.48,302.48
1974-08-15,302.75,302.75,302.75,302.75
1974-08-16,302.94,302.94,302.94,302.94
1974-08-19,303.12,303.12,303.12,303.12
1974-08-20,303.12,303.12,303.12,303.12
1974-08-21,303.49,303.49,303.49,303.49
1974-08-22,303.86,303.86,303.86,303.86
1974-08-23,303.12,303.12,303.12,303.12
1974-08-26,302.85,302.85,302.85,302.85
1974-08-27,302.11,302.11,302.11,302.11
1974-08-28,302.48,302.48,302.48,302.48
1974-08-29,302.94,302.94,302.94,302.94
1974-08-30,302.94,302.94,302.94,302.94
1974-09-02,302.94,302.94,302.94,302.94
1974-09-03,302.66,302.66,302.66,302.66
1974-09-04,302.75,302.75,302.75,302.75
1974-09-05,302.57,302.57,302.57,302.57
1974-09-06,302.66,302.66,302.66,302.66
1974-09-09,302.48,302.48,302.48,302.48
1974-09-10,302.75,302.75,302.75,302.75
1974-09-11,302.11,302.11,302.11,302.11
1974-09-12,301.2,301.2,301.2,301.2
1974-09-13,299.58,299.58,299.58,299.58
1974-09-16,299.4,299.4,299.4,299.4
1974-09-17,296.12,296.12,296.12,296.12
1974-09-18,296.03,296.03,296.03,296.03
1974-09-19,296.82,296.82,296.82,296.82
1974-09-20,295.86,295.86,295.86,295.86
1974-09-23,295.86,295.86,295.86,295.86
1974-09-24,294.81,294.81,294.81,294.81
1974-09-25,296.21,296.21,296.21,296.21
1974-09-26,296.74,296.74,296.74,296.74
1974-09-27,296.74,296.74,296.74,296.74
1974-09-30,298.33,298.33,298.33,298.33
1974-10-01,298.15,298.15,298.15,298.15
1974-10-02,297.97,297.97,297.97,297.97
1974-10-03,299.04,299.04,299.04,299.04
1974-10-04,299.04,299.04,299.04,299.04
1974-10-07,300.03,300.03,300.03,300.03
1974-10-08,299.76,299.76,299.76,299.76
1974-10-09,298.69,298.69,298.69,298.69
1974-10-10,298.77,298.77,298.77,298.77
1974-10-11,299.13,299.13,299.13,299.13
1974-10-14,299.13,299.13,299.13,299.13
1974-10-15,299.13,299.13,299.13,299.13
1974-10-16,299.04,299.04,299.04,299.04
1974-10-17,298.95,298.95,298.95,298.95
1974-10-18,299.31,299.31,299.31,299.31
1974-10-21,299.67,299.67,299.67,299.67
1974-10-22,299.94,299.94,299.94,299.94
1974-10-23,299.67,299.67,299.67,299.67
1974-10-24,299.94,299.94,299.94,299.94
1974-10-25,299.85,299.85,299.85,299.85
1974-10-28,300.12,300.12,300.12,300.12
1974-10-29,299.94,299.94,299.94,299.94
1974-10-30,299.94,299.94,299.94,299.94
1974-10-31,299.94,299.94,299.94,299.94
1974-11-01,300.48,300.48,300.48,300.48
1974-11-04,300.48,300.48,300.48,300.48
1974-11-05,300.48,300.48,300.48,300.48
1974-11-06,300.48,300.48,300.48,300.48
1974-11-07,299.76,299.76,299.76,299.76
1974-11-08,299.67,299.67,299.67,299.67
1974-11-11,299.67,299.67,299.67,299.67
1974-11-12,300.3,300.3,300.3,300.3
1974-11-13,300.12,300.12,300.12,300.12
1974-11-14,300.3,300.3,300.3,300.3
1974-11-15,299.94,299.94,299.94,299.94
1974-11-18,299.67,299.67,299.67,299.67
1974-11-19,299.94,299.94,299.94,299.94
1974-11-20,299.94,299.94,299.94,299.94
1974-11-21,299.94,299.94,299.94,299.94
1974-11-22,299.85,299.85,299.85,299.85
1974-11-25,300.21,300.21,300.21,300.21
1974-11-26,300.12,300.12,300.12,300.12
1974-11-27,299.85,299.85,299.85,299.85
1974-11-28,299.85,299.85,299.85,299.85
1974-11-29,300.3,300.3,300.3,300.3
1974-12-02,300.39,300.39,300.39,300.39
1974-12-03,300.03,300.03,300.03,300.03
1974-12-04,299.76,299.76,299.76,299.76
1974-12-05,300.03,300.03,300.03,300.03
1974-12-06,299.94,299.94,299.94,299.94
1974-12-09,299.85,299.85,299.85,299.85
1974-12-10,299.76,299.76,299.76,299.76
1974-12-11,299.76,299.76,299.76,299.76
1974-12-12,300.03,300.03,300.03,300.03
1974-12-13,300.03,300.03,300.03,300.03
1974-12-16,300.3,300.3,300.3,300.3
1974-12-17,300.48,300.48,300.48,300.48
1974-12-18,300.66,300.66,300.66,300.66
1974-12-19,300.84,300.84,300.84,300.84
1974-12-20,301.11,301.11,301.11,301.11
1974-12-23,301.02,301.02,301.02,301.02
1974-12-24,301.2,301.2,301.2,301.2
1974-12-25,301.2,301.2,301.2,301.2
1974-12-26,301.11,301.11,301.11,301.11
1974-12-27,300.75,300.75,300.75,300.75
1974-12-30,300.57,300.57,300.57,300.57
1974-12-31,301.02,301.02,301.02,301.02
1975-01-01,301.02,301.02,301.02,301.02
1975-01-02,300.66,300.66,300.66,300.66
1975-01-03,300.84,300.84,300.84,300.84
1975-01-06,301.02,301.02,301.02,301.02
1975-01-07,300.93,300.93,300.93,300.93
1975-01-08,300.75,300.75,300.75,300.75
1975-01-09,300.84,300.84,300.84,300.84
1975-01-10,300.84,300.84,300.84,300.84
1975-01-13,300.93,300.93,300.93,300.93
1975-01-14,300.93,300.93,300.93,300.93
1975-01-15,301.02,301.02,301.02,301.02
1975-01-16,300.75,300.75,300.75,300.75
1975-01-17,300.84,300.84,300.84,300.84
1975-01-20,301.02,301.02,301.02,301.02
1975-01-21,300.84,300.84,300.84,300.84
1975-01-22,300.3,300.3,300.3,300.3
1975-01-23,299.67,299.67,299.67,299.67
1975-01-24,295.33,295.33,295.33,295.33
1975-01-27,294.99,294.99,294.99,294.99
1975-01-28,297.44,297.44,297.44,297.44
1975-01-29,297.35,297.35,297.35,297.35
1975-01-30,297.8,297.8,297.8,297.8
1975-01-31,297.97,297.97,297.97,297.97
1975-02-03,297.44,297.44,297.44,297.44
1975-02-04,297.09,297.09,297.09,297.09
1975-02-05,297.27,297.27,297.27,297.27
1975-02-06,297.0,297.0,297.0,297.0
1975-02-07,295.6,295.6,295.6,295.6
1975-02-10,292.4,292.4,292.4,292.4
1975-02-11,291.63,291.63,291.63,291.63
1975-02-12,291.63,291.63,291.63,291.63
1975-02-13,292.83,292.83,292.83,292.83
1975-02-14,293.26,293.26,293.26,293.26
1975-02-17,293.26,293.26,293.26,293.26
1975-02-18,293.34,293.34,293.34,293.34
1975-02-19,291.55,291.55,291.55,291.55
1975-02-20,291.12,291.12,291.12,291.12
1975-02-21,289.52,289.52,289.52,289.52
1975-02-24,285.88,285.88,285.88,285.88
1975-02-25,285.96,285.96,285.96,285.96
1975-02-26,285.63,285.63,285.63,285.63
1975-02-27,285.88,285.88,285.88,285.88
1975-02-28,286.45,286.45,286.45,286.45
1975-03-03,285.39,285.39,285.39,285.39
1975-03-04,284.66,284.66,284.66,284.66
1975-03-05,285.23,285.23,285.23,285.23
1975-03-06,285.71,285.71,285.71,285.71
1975-03-07,285.96,285.96,285.96,285.96
1975-03-10,286.21,286.21,286.21,286.21
1975-03-11,286.12,286.12,286.12,286.12
1975-03-12,287.27,287.27,287.27,287.27
1975-03-13,288.85,288.85,288.85,288.85
1975-03-14,288.1,288.1,288.1,288.1
1975-03-17,286.53,286.53,286.53,286.53
1975-03-18,287.19,287.19,287.19,287.19
1975-03-19,288.18,288.18,288.18,288.18
1975-03-20,287.19,287.19,287.19,287.19
1975-03-21,287.44,287.44,287.44,287.44
1975-03-24,287.77,287.77,287.77,287.77
1975-03-25,290.02,290.02,290.02,290.02
1975-03-26,290.53,290.53,290.53,290.53
1975-03-27,292.06,292.06,292.06,292.06
1975-03-28,292.48,292.48,292.48,292.48
1975-03-31,294.03,294.03,294.03,294.03
1975-04-01,290.87,290.87,290.87,290.87
1975-04-02,291.55,291.55,291.55,291.55
1975-04-03,292.31,292.31,292.31,292.31
1975-04-04,292.23,292.23,292.23,292.23
1975-04-07,291.97,291.97,291.97,291.97
1975-04-08,291.89,291.89,291.89,291.89
1975-04-09,291.89,291.89,291.89,291.89
1975-04-10,291.8,291.8,291.8,291.8
1975-04-11,291.12,291.12,291.12,291.12
1975-04-14,291.29,291.29,291.29,291.29
1975-04-15,290.95,290.95,290.95,290.95
1975-04-16,291.38,291.38,291.38,291.38
1975-04-17,291.72,291.72,291.72,291.72
1975-04-18,291.8,291.8,291.8,291.8
1975-04-21,292.83,292.83,292.83,292.83
1975-04-22,292.83,292.83,292.83,292.83
1975-04-23,292.74,292.74,292.74,292.74
1975-04-24,292.83,292.83,292.83,292.83
1975-04-25,293.69,293.69,293.69,293.69
1975-04-28,294.55,294.55,294.55,294.55
1975-04-29,293.86,293.86,293.86,293.86
1975-04-30,292.23,292.23,292.23,292.23
1975-05-01,292.14,292.14,292.14,292.14
1975-05-02,290.36,290.36,290.36,290.36
1975-05-05,290.44,290.44,290.44,290.44
1975-05-06,291.38,291.38,291.38,291.38
1975-05-07,291.21,291.21,291.21,291.21
1975-05-08,291.38,291.38,291.38,291.38
1975-05-09,291.46,291.46,291.46,291.46
1975-05-12,291.29,291.29,291.29,291.29
1975-05-13,291.46,291.46,291.46,291.46
1975-05-14,291.8,291.8,291.8,291.8
1975-05-15,291.63,291.63,291.63,291.63
1975-05-16,291.55,291.55,291.55,291.55
