,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
1974-06-14,0.9639,0.9639,0.9639,0.9639
1974-06-17,0.9646,0.9646,0.9646,0.9646
1974-06-18,0.966,0.966,0.966,0.966
1974-06-19,0.9668,0.9668,0.9668,0.9668
1974-06-20,0.9669,0.9669,0.9669,0.9669
1974-06-21,0.969,0.969,0.969,0.969
1974-06-24,0.9726,0.9726,0.9726,0.9726
1974-06-25,0.969,0.969,0.969,0.969
1974-06-26,0.9692,0.9692,0.9692,0.9692
1974-06-27,0.9709,0.9709,0.9709,0.9709
1974-06-28,0.9723,0.9723,0.9723,0.9723
1974-07-01,0.973,0.973,0.973,0.973
1974-07-02,0.9741,0.9741,0.9741,0.9741
1974-07-03,0.9737,0.9737,0.9737,0.9737
1974-07-04,0.9737,0.9737,0.9737,0.9737
1974-07-05,0.9742,0.9742,0.9742,0.9742
1974-07-08,0.9746,0.9746,0.9746,0.9746
1974-07-09,0.9734,0.9734,0.9734,0.9734
1974-07-10,0.9737,0.9737,0.9737,0.9737
1974-07-11,0.9738,0.9738,0.9738,0.9738
1974-07-12,0.9757,0.9757,0.9757,0.9757
1974-07-15,0.9761,0.9761,0.9761,0.9761
1974-07-16,0.9775,0.9775,0.9775,0.9775
1974-07-17,0.9775,0.9775,0.9775,0.9775
1974-07-18,0.9775,0.9775,0.9775,0.9775
1974-07-19,0.9775,0.9775,0.9775,0.9775
1974-07-22,0.9775,0.9775,0.9775,0.9775
1974-07-23,0.9781,0.9781,0.9781,0.9781
1974-07-24,0.9776,0.9776,0.9776,0.9776
1974-07-25,0.9737,0.9737,0.9737,0.9737
1974-07-26,0.9754,0.9754,0.9754,0.9754
1974-07-29,0.9773,0.9773,0.9773,0.9773
1974-07-30,0.9788,0.9788,0.9788,0.9788
1974-07-31,0.9792,0.9792,0.9792,0.9792
1974-08-01,0.979,0.979,0.979,0.979
1974-08-02,0.9791,0.9791,0.9791,0.9791
1974-08-05,0.979,0.979,0.979,0.979
1974-08-06,0.9787,0.9787,0.9787,0.9787
1974-08-07,0.977,0.977,0.977,0.977
1974-08-08,0.975,0.975,0.975,0.975
1974-08-09,0.977,0.977,0.977,0.977
1974-08-12,0.9778,0.9778,0.9778,0.9778
1974-08-13,0.9788,0.9788,0.9788,0.9788
1974-08-14,0.977,0.977,0.977,0.977
1974-08-15,0.9773,0.9773,0.9773,0.9773
1974-08-16,0.9783,0.9783,0.9783,0.9783
1974-08-19,0.979,0.979,0.979,0.979
1974-08-20,0.9782,0.9782,0.9782,0.9782
1974-08-21,0.9777,0.9777,0.9777,0.9777
1974-08-22,0.9785,0.9785,0.9785,0.9785
1974-08-23,0.9811,0.9811,0.9811,0.9811
1974-08-26,0.9815,0.9815,0.9815,0.9815
1974-08-27,0.9847,0.9847,0.9847,0.9847
1974-08-28,0.9847,0.9847,0.9847,0.9847
1974-08-29,0.9847,0.9847,0.9847,0.9847
1974-08-30,0.9847,0.9847,0.9847,0.9847
1974-09-02,0.9847,0.9847,0.9847,0.9847
1974-09-03,0.9879,0.9879,0.9879,0.9879
1974-09-04,0.9866,0.9866,0.9866,0.9866
1974-09-05,0.9856,0.9856,0.9856,0.9856
1974-09-06,0.9873,0.9873,0.9873,0.9873
1974-09-09,0.9883,0.9883,0.9883,0.9883
1974-09-10,0.9862,0.9862,0.9862,0.9862
1974-09-11,0.9877,0.9877,0.9877,0.9877
1974-09-12,0.9877,0.9877,0.9877,0.9877
1974-09-13,0.9873,0.9873,0.9873,0.9873
1974-09-16,0.9879,0.9879,0.9879,0.9879
1974-09-17,0.9877,0.9877,0.9877,0.9877
1974-09-18,0.9876,0.9876,0.9876,0.9876
1974-09-19,0.9867,0.9867,0.9867,0.9867
1974-09-20,0.9868,0.9868,0.9868,0.9868
1974-09-23,0.9836,0.9836,0.9836,0.9836
1974-09-24,0.9838,0.9838,0.9838,0.9838
1974-09-25,0.9829,0.9829,0.9829,0.9829
1974-09-26,0.9842,0.9842,0.9842,0.9842
1974-09-27,0.9856,0.9856,0.9856,0.9856
1974-09-30,0.9859,0.9859,0.9859,0.9859
1974-10-01,0.9848,0.9848,0.9848,0.9848
1974-10-02,0.9843,0.9843,0.9843,0.9843
1974-10-03,0.9844,0.9844,0.9844,0.9844
1974-10-04,0.9845,0.9845,0.9845,0.9845
1974-10-07,0.983,0.983,0.983,0.983
1974-10-08,0.9808,0.9808,0.9808,0.9808
1974-10-09,0.9808,0.9808,0.9808,0.9808
1974-10-10,0.9808,0.9808,0.9808,0.9808
1974-10-11,0.9823,0.9823,0.9823,0.9823
1974-10-14,0.9823,0.9823,0.9823,0.9823
1974-10-15,0.982,0.982,0.982,0.982
1974-10-16,0.9821,0.9821,0.9821,0.9821
1974-10-17,0.9815,0.9815,0.9815,0.9815
1974-10-18,0.9822,0.9822,0.9822,0.9822
1974-10-21,0.9839,0.9839,0.9839,0.9839
1974-10-22,0.9838,0.9838,0.9838,0.9838
1974-10-23,0.9838,0.9838,0.9838,0.9838
1974-10-24,0.9837,0.9837,0.9837,0.9837
1974-10-25,0.9832,0.9832,0.9832,0.9832
1974-10-28,0.9838,0.9838,0.9838,0.9838
1974-10-29,0.9845,0.9845,0.9845,0.9845
1974-10-30,0.9844,0.9844,0.9844,0.9844
1974-10-31,0.9846,0.9846,0.9846,0.9846
1974-11-01,0.9845,0.9845,0.9845,0.9845
1974-11-04,0.9835,0.9835,0.9835,0.9835
1974-11-05,0.9835,0.9835,0.9835,0.9835
1974-11-06,0.9855,0.9855,0.9855,0.9855
1974-11-07,0.9864,0.9864,0.9864,0.9864
1974-11-08,0.988,0.988,0.988,0.988
1974-11-11,0.988,0.988,0.988,0.988
1974-11-12,0.988,0.988,0.988,0.988
1974-11-13,0.988,0.988,0.988,0.988
1974-11-14,0.988,0.988,0.988,0.988
1974-11-15,0.9888,0.9888,0.9888,0.9888
1974-11-18,0.9886,0.9886,0.9886,0.9886
1974-11-19,0.9866,0.9866,0.9866,0.9866
1974-11-20,0.9859,0.9859,0.9859,0.9859
1974-11-21,0.9866,0.9866,0.9866,0.9866
1974-11-22,0.9881,0.9881,0.9881,0.9881
1974-11-25,0.9872,0.9872,0.9872,0.9872
1974-11-26,0.9876,0.9876,0.9876,0.9876
1974-11-27,0.9868,0.9868,0.9868,0.9868
1974-11-28,0.9868,0.9868,0.9868,0.9868
1974-11-29,0.9874,0.9874,0.9874,0.9874
1974-12-02,0.9885,0.9885,0.9885,0.9885
1974-12-03,0.9894,0.9894,0.9894,0.9894
1974-12-04,0.9865,0.9865,0.9865,0.9865
1974-12-05,0.9875,0.9875,0.9875,0.9875
1974-12-06,0.9878,0.9878,0.9878,0.9878
1974-12-09,0.9869,0.9869,0.9869,0.9869
1974-12-10,0.9867,0.9867,0.9867,0.9867
1974-12-11,0.9856,0.9856,0.9856,0.9856
1974-12-12,0.9855,0.9855,0.9855,0.9855
1974-12-13,0.9864,0.9864,0.9864,0.9864
1974-12-16,0.9876,0.9876,0.9876,0.9876
1974-12-17,0.9896,0.9896,0.9896,0.9896
1974-12-18,0.9893,0.9893,0.9893,0.9893
1974-12-19,0.9894,0.9894,0.9894,0.9894
1974-12-20,0.9893,0.9893,0.9893,0.9893
1974-12-23,0.9893,0.9893,0.9893,0.9893
1974-12-24,0.9887,0.9887,0.9887,0.9887
1974-12-25,0.9887,0.9887,0.9887,0.9887
1974-12-26,0.9883,0.9883,0.9883,0.9883
1974-12-27,0.9885,0.9885,0.9885,0.9885
1974-12-30,0.9906,0.9906,0.9906,0.9906
1974-12-31,0.9914,0.9914,0.9914,0.9914
1975-01-01,0.9914,0.9914,0.9914,0.9914
1975-01-02,0.9917,0.9917,0.9917,0.9917
1975-01-03,0.9919,0.9919,0.9919,0.9919
1975-01-06,0.9917,0.9917,0.9917,0.9917
1975-01-07,0.9937,0.9937,0.9937,0.9937
1975-01-08,0.9938,0.9938,0.9938,0.9938
1975-01-09,0.9938,0.9938,0.9938,0.9938
1975-01-10,0.9938,0.9938,0.9938,0.9938
1975-01-13,0.9938,0.9938,0.9938,0.9938
1975-01-14,0.9938,0.9938,0.9938,0.9938
1975-01-15,0.9938,0.9938,0.9938,0.9938
1975-01-16,0.9932,0.9932,0.9932,0.9932
1975-01-17,0.9918,0.9918,0.9918,0.9918
1975-01-20,0.9911,0.9911,0.9911,0.9911
1975-01-21,0.9925,0.9925,0.9925,0.9925
1975-01-22,0.9933,0.9933,0.9933,0.9933
1975-01-23,0.9938,0.9938,0.9938,0.9938
1975-01-24,0.9949,0.9949,0.9949,0.9949
1975-01-27,0.9964,0.9964,0.9964,0.9964
1975-01-28,0.9962,0.9962,0.9962,0.9962
1975-01-29,0.9966,0.9966,0.9966,0.9966
1975-01-30,0.9983,0.9983,0.9983,0.9983
1975-01-31,0.9995,0.9995,0.9995,0.9995
1975-02-03,0.9999,0.9999,0.9999,0.9999
1975-02-04,0.9991,0.9991,0.9991,0.9991
1975-02-05,0.9989,0.9989,0.9989,0.9989
1975-02-06,0.9991,0.9991,0.9991,0.9991
1975-02-07,1.0008,1.0008,1.0008,1.0008
1975-02-10,1.0026,1.0026,1.0026,1.0026
1975-02-11,1.0026,1.0026,1.0026,1.0026
1975-02-12,1.0026,1.0026,1.0026,1.0026
1975-02-13,1.0023,1.0023,1.0023,1.0023
1975-02-14,1.0021,1.0021,1.0021,1.0021
1975-02-17,1.0021,1.0021,1.0021,1.0021
1975-02-18,1.0021,1.0021,1.0021,1.0021
1975-02-19,1.0023,1.0023,1.0023,1.0023
1975-02-20,1.0016,1.0016,1.0016,1.0016
1975-02-21,1.0001,1.0001,1.0001,1.0001
1975-02-24,1.0003,1.0003,1.0003,1.0003
1975-02-25,0.9974,0.9974,0.9974,0.9974
1975-02-26,0.9966,0.9966,0.9966,0.9966
1975-02-27,0.9979,0.9979,0.9979,0.9979
1975-02-28,0.9982,0.9982,0.9982,0.9982
1975-03-03,0.9986,0.9986,0.9986,0.9986
1975-03-04,0.9978,0.9978,0.9978,0.9978
1975-03-05,0.9978,0.9978,0.9978,0.9978
1975-03-06,0.9982,0.9982,0.9982,0.9982
1975-03-07,0.9992,0.9992,0.9992,0.9992
1975-03-10,1.0004,1.0004,1.0004,1.0004
1975-03-11,1.0028,1.0028,1.0028,1.0028
1975-03-12,1.0007,1.0007,1.0007,1.0007
1975-03-13,1.0004,1.0004,1.0004,1.0004
1975-03-14,0.9999,0.9999,0.9999,0.9999
1975-03-17,1.0004,1.0004,1.0004,1.0004
1975-03-18,1.0004,1.0004,1.0004,1.0004
1975-03-19,0.9994,0.9994,0.9994,0.9994
1975-03-20,1.0001,1.0001,1.0001,1.0001
1975-03-21,0.9998,0.9998,0.9998,0.9998
1975-03-24,1.0004,1.0004,1.0004,1.0004
1975-03-25,1.0017,1.0017,1.0017,1.0017
1975-03-26,1.0017,1.0017,1.0017,1.0017
1975-03-27,1.0031,1.0031,1.0031,1.0031
1975-03-28,1.0033,1.0033,1.0033,1.0033
1975-03-31,1.0035,1.0035,1.0035,1.0035
1975-04-01,1.0023,1.0023,1.0023,1.0023
1975-04-02,1.0023,1.0023,1.0023,1.0023
1975-04-03,1.003,1.003,1.003,1.003
1975-04-04,1.004,1.004,1.004,1.004
1975-04-07,1.0051,1.0051,1.0051,1.0051
1975-04-08,1.0075,1.0075,1.0075,1.0075
1975-04-09,1.0054,1.0054,1.0054,1.0054
1975-04-10,1.0073,1.0073,1.0073,1.0073
1975-04-11,1.0082,1.0082,1.0082,1.0082
1975-04-14,1.0093,1.0093,1.0093,1.0093
1975-04-15,1.0108,1.0108,1.0108,1.0108
1975-04-16,1.0112,1.0112,1.0112,1.0112
1975-04-17,1.0152,1.0152,1.0152,1.0152
1975-04-18,1.0171,1.0171,1.0171,1.0171
1975-04-21,1.0147,1.0147,1.0147,1.0147
1975-04-22,1.014,1.014,1.014,1.014
1975-04-23,1.0164,1.0164,1.0164,1.0164
1975-04-24,1.0152,1.0152,1.0152,1.0152
1975-04-25,1.017,1.017,1.017,1.017
1975-04-28,1.0188,1.0188,1.0188,1.0188
1975-04-29,1.0182,1.0182,1.0182,1.0182
1975-04-30,1.0194,1.0194,1.0194,1.0194
1975-05-01,1.0208,1.0208,1.0208,1.0208
1975-05-02,1.021,1.021,1.021,1.021
1975-05-05,1.0275,1.0275,1.0275,1.0275
1975-05-06,1.0266,1.0266,1.0266,1.0266
1975-05-07,1.026,1.026,1.026,1.026
1975-05-08,1.0266,1.0266,1.0266,1.0266
1975-05-09,1.0285,1.0285,1.0285,1.0285
1975-05-12,1.0285,1.0285,1.0285,1.0285
1975-05-13,1.0285,1.0285,1.0285,1.0285
